"sampleid"	"PHt"	"Hs_obs"	"Hs_exp"	"IR"	"HL"
"22"	"Bel00127"	"0.256445904954499"	"1.12136586188851"	"1.23514003067476"	"-0.140453896516079"	"0.618716403415453"
"23"	"Bel00128"	"0.238977320749401"	"1.04099287116435"	"1.15140444321225"	"-0.151789414758574"	"0.593764694620906"
"24"	"Bel00155"	"0.215755810271674"	"0.94278878262011"	"1.04108533798187"	"-0.0512904753442698"	"0.637272974124617"
"25"	"Bel00156"	"0.218123546785647"	"0.950975943726445"	"1.04943407000317"	"-0.0561136997906367"	"0.636570482398733"
"26"	"Bel00158"	"0.233608166470357"	"1.02098763974683"	"1.1278258235063"	"-0.125451084288452"	"0.605668724690812"
"27"	"Bel00164"	"0.219897279817386"	"0.960499431155102"	"1.05747688115597"	"-0.0757893427009272"	"0.632759995939842"
"28"	"Bel00165"	"0.257741279288782"	"1.12657696761511"	"1.24441945217031"	"-0.228068749337899"	"0.558158884877212"
"29"	"Bel00191"	"0.230784378076797"	"1.00948378594292"	"1.11258037299241"	"-0.118280251116257"	"0.607399967707005"
"30"	"Bel00194"	"0.23010534331768"	"1.00089153137162"	"1.10603398949794"	"-0.0847241910269678"	"0.625187764115029"
"31"	"Bel00195"	"0.229853769703108"	"1.00199514192468"	"1.1067659060918"	"-0.101975064781588"	"0.619591907949834"
"32"	"Bel00197"	"0.259695347879786"	"1.11392685120842"	"1.23177693356432"	"-0.205982871615892"	"0.560953891194504"
"33"	"Bel00200"	"0.218941958129623"	"0.952336070868661"	"1.05165896550647"	"-0.056781601294142"	"0.633791032693669"
"34"	"Bel00202"	"0.220344512592979"	"0.967193984466414"	"1.06653990449858"	"-0.0897043990166075"	"0.624280214915465"
"35"	"Bel00203"	"0.226920551543007"	"0.995630229609547"	"1.09966632631345"	"-0.108177295317467"	"0.613794339993745"
"36"	"Bel00205"	"0.246515089998647"	"1.10134829074681"	"1.21994179267301"	"-0.232883352496159"	"0.56441310891534"
"37"	"Bel00207"	"0.232926829268293"	"1.01524623137435"	"1.12229226186414"	"-0.118083894874912"	"0.604550475053388"
"38"	"Bel00237"	"0.218702960361264"	"0.952888800665786"	"1.05199901504834"	"-0.050260478958414"	"0.63212489215149"
"39"	"Bel00238"	"0.241379310344828"	"1.05401128454619"	"1.16416257307399"	"-0.162275672765783"	"0.588403774357194"
"40"	"Bel00239"	"0.241702127659574"	"1.04535666304213"	"1.15267952641"	"-0.151446725080098"	"0.59547954664309"
"41"	"Bel00240"	"0.221194067689187"	"0.966793649310886"	"1.06680385082499"	"-0.0729525755219862"	"0.629129846873191"
"42"	"Bel00241"	"0.216662481165244"	"0.945381851126985"	"1.04202593184185"	"-0.0570973482746925"	"0.632784871617887"
"43"	"Bel00243"	"0.218040396437084"	"0.950154309612566"	"1.04912452933386"	"-0.0489740036912367"	"0.63374332310166"
"44"	"Bel00244"	"0.223197252956887"	"0.974322964664243"	"1.07538395222874"	"-0.0789032999987401"	"0.626371136558341"
"45"	"Bel00246"	"0.225546759694083"	"0.977628016772246"	"1.07680120742892"	"-0.0815828133289849"	"0.622521916674726"
"46"	"Bel00247"	"0.222048169179557"	"0.974038351522853"	"1.0742035536867"	"-0.0832685766967313"	"0.623375397582215"
"47"	"Bel00280"	"0.225324366551185"	"0.98362343563933"	"1.08640715837517"	"-0.0903873203206251"	"0.62336676639618"
"48"	"Bel00281"	"0.210912511759172"	"0.919693812021248"	"1.01403577561673"	"-0.0306628816909368"	"0.645282106918104"
"49"	"Bel00288"	"0.221980691771626"	"0.971218207056854"	"1.07235173979065"	"-0.0790585577633164"	"0.631031053578955"
"50"	"Bel00319"	"0.223101368441533"	"0.974286373183913"	"1.07628820582579"	"-0.0804899721286715"	"0.628769043117732"
"51"	"Bel00322"	"0.227687891440501"	"0.992527225760758"	"1.0940975144934"	"-0.102364569174807"	"0.61732008027145"
"52"	"Bel00325"	"0.222627971042347"	"0.97069023648963"	"1.07126675031572"	"-0.0707363266186138"	"0.629749807219532"
"53"	"Bel00331"	"0.232411224896928"	"1.01569654660158"	"1.12165785839775"	"-0.124545487032539"	"0.606010876442924"
"54"	"Bel00332"	"0.253015118056735"	"1.08474373639473"	"1.19180297942022"	"-0.193077153195103"	"0.571799634233997"
"55"	"Bel00335"	"0.223411802644308"	"0.979039251163384"	"1.08090803698396"	"-0.0901670473062651"	"0.621790441283894"
"56"	"Bel00366"	"0.222746727089627"	"0.968558726004307"	"1.07070749936756"	"-0.0849273694007948"	"0.621868606386536"
"57"	"Bel00369"	"0.241874955745946"	"1.06876700365486"	"1.18049468955641"	"-0.181456516566449"	"0.581646933773943"
"58"	"Bel00373"	"0.223476890756303"	"0.977247312677743"	"1.07917711757959"	"-0.0883270412819659"	"0.621343530515"
"59"	"Bel00375"	"0.216286769387495"	"0.945775161500242"	"1.04528398223549"	"-0.0542999466319501"	"0.634965971482994"
"60"	"Bel00381"	"0.222713474990102"	"0.969129235746681"	"1.07001223686772"	"-0.0876606419240848"	"0.623947077226297"
"61"	"Bel00383"	"0.225578919350546"	"0.987792677944904"	"1.09001953516177"	"-0.0991900350668201"	"0.616898711256673"
"62"	"Bel00384"	"0.218799923317784"	"0.96031996464345"	"1.05851752825486"	"-0.0646657247838837"	"0.627813855024192"
"63"	"Bel00405"	"0.214764260221652"	"0.934320480433669"	"1.03202312707848"	"-0.0451636024067839"	"0.636143740536547"
"64"	"Bel00407"	"0.231856429134894"	"1.01772030990354"	"1.12104096996199"	"-0.120645784259921"	"0.612226308749876"
"65"	"Bel00411"	"0.219473717422856"	"0.957765808658352"	"1.05746047616018"	"-0.0695668839527723"	"0.631624581724364"
"66"	"Bel00416"	"0.214317166761024"	"0.935026113342087"	"1.03251299659694"	"-0.0430951542431775"	"0.637396203541948"
"67"	"Bel00418"	"0.26561988877985"	"1.1701234232668"	"1.28855690595402"	"-0.091077827671393"	"0.632076099300968"
"68"	"Bel00459"	"0.226599699954341"	"0.995543796757452"	"1.09879971213702"	"-0.104630336160952"	"0.620107508672045"
"69"	"Bel00461"	"0.221630978330555"	"0.964796271058093"	"1.065286068174"	"-0.0750939917269951"	"0.6280481960353"
"70"	"Bel00462"	"0.243582825869113"	"1.06276855365391"	"1.17213472528183"	"-0.157000572154038"	"0.591999867985293"
"71"	"Bel00464"	"0.223739960791754"	"0.973003567054148"	"1.07534130148209"	"-0.0705140980703546"	"0.624638119701935"
"72"	"Bel00470"	"0.208796034882991"	"0.909012972511754"	"1.00386786867585"	"-0.017467467962552"	"0.650887351586854"
"73"	"Bel00510"	"0.234580880291562"	"1.0223264370043"	"1.12782330276323"	"-0.130289887065139"	"0.603913046483858"
"74"	"Bel00513"	"0.257830581700355"	"1.13096599888041"	"1.24479373745851"	"-0.230800704510816"	"0.557703370908256"
"75"	"Bel00534"	"0.24956554590102"	"1.09762517411567"	"1.2137179950471"	"-0.209288177744981"	"0.574243581455204"
"76"	"Bel00574"	"0.213743356112377"	"0.9350787482724"	"1.03139219297701"	"-0.0447807711534374"	"0.64022555937315"
"77"	"Bel00576"	"0.21675565725909"	"0.93939659822706"	"1.03700583007325"	"-0.0591647477289556"	"0.628872922043732"
"78"	"Bel00580"	"0.211711711711712"	"0.926344183450504"	"1.0215318679956"	"-0.0464508504731639"	"0.643183201943006"
"79"	"Bel00584"	"0.220957292911504"	"0.962462903093824"	"1.06198699447489"	"-0.0564202469934239"	"0.63096614621115"
"80"	"Bel00586"	"0.226430462227652"	"0.991012332570617"	"1.09396069899044"	"-0.104929508743269"	"0.616803575013489"
"81"	"Bel00588"	"0.228161934519766"	"0.993618144234961"	"1.09522578667018"	"-0.0972236074335967"	"0.615486703237725"
"82"	"Bel00589"	"0.232513398378453"	"1.0146025559656"	"1.12208642660135"	"-0.139206725851108"	"0.595934253715805"
"83"	"Bel00593"	"0.220446073166109"	"0.961871663425442"	"1.06063144894593"	"-0.0680346567831352"	"0.628234797052585"
"84"	"Bel00595"	"0.230983050847458"	"1.01542243451934"	"1.12040274238732"	"-0.133283927912837"	"0.605627168984889"
"85"	"Bel00597"	"0.221528959475641"	"0.964133748861107"	"1.06455767068089"	"-0.0679505307852333"	"0.631709032957867"
"86"	"Bel00635"	"0.269397099974561"	"1.18682048546693"	"1.31229701118516"	"-0.293713964322816"	"0.530776226542216"
"87"	"Bel00710"	"0.229182485446722"	"0.994373044090776"	"1.09878738575469"	"-0.0929383751462224"	"0.624483379249003"
"88"	"Bel00711"	"0.215078164397378"	"0.940011881445879"	"1.03769202093199"	"-0.0432718306902443"	"0.638721536672314"
"89"	"Bel00713"	"0.229175104630755"	"1.00978597254031"	"1.11634741942814"	"-0.122057104407352"	"0.609312570644925"
"90"	"Bel00715"	"0.228968837769159"	"0.996894010906923"	"1.09551135037703"	"-0.0907030925152258"	"0.617086126033621"
"91"	"Bel00717"	"0.230774123783474"	"1.00367353630079"	"1.10850554451857"	"-0.0845574754850886"	"0.62630836124837"
"92"	"Bel00719"	"0.221598877980365"	"0.96634784343503"	"1.06570898698782"	"-0.0667389995108058"	"0.629174321184453"
"93"	"Bel00739"	"0.223357189329863"	"0.973770426059663"	"1.07496845209973"	"-0.0851602527068009"	"0.623962606317558"
"94"	"Bel00741"	"0.222578114786247"	"0.97676258909234"	"1.07963601316596"	"-0.0885494449074062"	"0.621446796460276"
"95"	"Bel00743"	"0.194485411991023"	"0.847591606801568"	"0.935830310509772"	"0.0421288328236429"	"0.669453247528744"
"96"	"Bel00747"	"0.227444343184481"	"0.986021256435408"	"1.08852695766128"	"-0.0923855848386354"	"0.619138568901879"
"97"	"Bel00749"	"0.267589285714286"	"1.13892945855823"	"1.25500125924046"	"-0.234362989872437"	"0.550921212636885"
"98"	"Bel00751"	"0.222418804498926"	"0.970211160557499"	"1.07076956285135"	"-0.0797012352254547"	"0.625370068949567"
"99"	"Bel00753"	"0.223269822562692"	"0.96459187778174"	"1.06585552587046"	"-0.0866035916578268"	"0.62047199004271"
"100"	"Bel00755"	"0.263441312578881"	"1.1380871370255"	"1.26042604199546"	"-0.237461346139748"	"0.550805971845293"
"101"	"Bel00757"	"0.234643211803093"	"1.02459810122966"	"1.12982792735422"	"-0.131561055527938"	"0.605249221469161"
"102"	"Bel00759"	"0.234761454250574"	"1.02157940883476"	"1.1287615699267"	"-0.132025167231604"	"0.59767905659068"
"103"	"Bel00812"	"0.215398196607605"	"0.936921423454039"	"1.03490706124699"	"-0.0542625361787866"	"0.634957181623382"
"104"	"Bel00816"	"0.283248081841432"	"1.26921017186085"	"1.3955257266139"	"-0.173653385840476"	"0.599354321373011"
"105"	"Bel00818"	"0.216087636932707"	"0.940667643408403"	"1.03807992192546"	"-0.0446454186592898"	"0.638658980175464"
"106"	"Bel00820"	"0.221050625674903"	"0.964422185842961"	"1.06478594938632"	"-0.0678088460345905"	"0.633716904116929"
"107"	"Bel00824"	"0.220610143143986"	"0.961447461829459"	"1.06152060602124"	"-0.0717853897169424"	"0.624951215534201"
"108"	"Bel00826"	"0.215909090909091"	"0.942139176479304"	"1.03959705046191"	"-0.0469725669746728"	"0.641830388978056"
"109"	"Bel00828"	"0.222046446877175"	"0.971356598892706"	"1.07151640907159"	"-0.0857608481592146"	"0.624499437652919"
"110"	"Bel00854"	"0.249593684699327"	"1.09446322270101"	"1.20355804404942"	"-0.174953970137629"	"0.581276609650275"
"111"	"Bel00859"	"0.225938699811284"	"0.992763168180226"	"1.0946388427889"	"-0.0970208909839347"	"0.615958326478695"
"112"	"Bel00951"	"0.237967014473241"	"1.0495256873647"	"1.15765906240845"	"-0.150342767502722"	"0.602396576471348"
"113"	"Bel00953"	"0.240886347390994"	"1.06848025445594"	"1.17740408972761"	"-0.180652043574958"	"0.590132099264924"
"114"	"Bel00955"	"0.229547418089985"	"1.00991776727124"	"1.11267501769728"	"-0.116451183817327"	"0.612459402698023"
"115"	"Bel00957"	"0.232440456109574"	"1.02093619120872"	"1.12872516076394"	"-0.142058659099396"	"0.602711020129176"
"116"	"Bel00960"	"0.218084109229519"	"0.948925019846298"	"1.0477905884496"	"-0.0459840378327551"	"0.639126923565047"
"117"	"Bel00962"	"0.216692189892802"	"0.941651482912926"	"1.03980049979244"	"-0.0515127492553838"	"0.63790624291224"
"118"	"Bel00990"	"0.217377385068511"	"0.950102782462842"	"1.04798415803055"	"-0.0675507710142989"	"0.631866191578236"
"119"	"Bel00992"	"0.226589819971506"	"0.988642109578169"	"1.09176371840457"	"-0.105827907856919"	"0.617470021689579"
"120"	"Bel00994"	"0.2276541640178"	"0.994258094491531"	"1.09674982869627"	"-0.098837740094022"	"0.617372328740091"
"121"	"Bel00996"	"0.213388336771048"	"0.92718554370459"	"1.02452982303842"	"-0.0350865114558185"	"0.642916585828761"
"122"	"Bel00998"	"0.220983689149191"	"0.965420824984714"	"1.06600743138228"	"-0.0772339349421849"	"0.629528898876104"
"123"	"Bel01000"	"0.264631251534747"	"1.1354804295009"	"1.25616419280554"	"-0.235637946013073"	"0.552039016343528"
"124"	"Bel01015"	"0.226178278688525"	"0.986317437384908"	"1.08854420659724"	"-0.0868751413288777"	"0.622945764380152"
"125"	"Bel01017"	"0.236699585855368"	"1.03468420138502"	"1.14107659168132"	"-0.103056251720399"	"0.625896137993313"
"126"	"Bel01018"	"0.237450953862806"	"1.04468408431001"	"1.15247245541225"	"-0.14751849512332"	"0.595722288370203"
"127"	"Bel01064"	"0.228592210540237"	"0.996815841136787"	"1.1010694084879"	"-0.0931335096441116"	"0.6183500460689"
"128"	"Bel01203"	"0.265037101702313"	"1.1614234623743"	"1.27999118833304"	"-0.250413755791916"	"0.549666094796258"
"129"	"Bel01207"	"0.237335082731978"	"1.03900129048111"	"1.14846052509936"	"-0.159260210021342"	"0.589114859390719"
"130"	"Bel01209"	"0.241439393939394"	"1.07333294135102"	"1.17708291014507"	"-0.18245510892667"	"0.584741356553643"
"131"	"Bel01211"	"0.222095671981777"	"0.967203287753722"	"1.06846216387413"	"-0.0844484763149822"	"0.627024052989108"
"132"	"Bel01215"	"0.270001629460649"	"1.17634422171938"	"1.30360753034327"	"-0.26959139250139"	"0.539651914824437"
"133"	"Bel01241"	"0.216951095262354"	"0.944304285747995"	"1.04163236679211"	"-0.0637197922067874"	"0.632744662905123"
"134"	"Bel01243"	"0.222157396603138"	"0.962004898954973"	"1.06163692954809"	"-0.0743354313961216"	"0.625815939186462"
"135"	"Bel01298"	"0.226464148877942"	"0.984833284523407"	"1.08747345480559"	"-0.0904371055760158"	"0.621373913825725"
"136"	"Bel01302"	"0.217408691015729"	"0.953246539592008"	"1.05388060490957"	"-0.077047128009769"	"0.62825031599769"
"137"	"Bel01306"	"0.247425005638674"	"1.08843286406845"	"1.20651949480558"	"-0.200200111016136"	"0.57075547665431"
"138"	"Bel01359"	"0.217226332764181"	"0.94407838519351"	"1.04257213234142"	"-0.0580990557018278"	"0.632926928526852"
"139"	"Bel01361"	"0.278724274226523"	"1.22565240981615"	"1.35026160847198"	"-0.226741410908425"	"0.580366504681738"
"140"	"Bel01376"	"0.235228539576366"	"1.03159953746812"	"1.13808306979436"	"-0.141362779227125"	"0.600851255998468"
"141"	"Bel01378"	"0.260533245556287"	"1.13799872165703"	"1.25007223996114"	"-0.236434028753413"	"0.55880958957038"
"142"	"Bel01380"	"0.222072158981285"	"0.974633605988709"	"1.07365755986678"	"-0.0816759555415623"	"0.624935387228951"
"143"	"Bel01382"	"0.280412946428571"	"1.19102434188021"	"1.32031347103314"	"-0.279181626409756"	"0.531845341863723"
"144"	"Bel01386"	"0.218254725988161"	"0.948450638897851"	"1.04824000165477"	"-0.0512100886974666"	"0.635603730088896"
"145"	"Bel01388"	"0.248048512999161"	"1.08115503920979"	"1.19228862385121"	"-0.143993594509184"	"0.603584039790242"
"146"	"Bel01390"	"0.238712345764114"	"1.04332357472437"	"1.15164148333008"	"-0.14975180969766"	"0.595191685441978"
"147"	"Bel01530"	"0.222272114952851"	"0.972283830497078"	"1.07170397980887"	"-0.0680296316965468"	"0.630271847409291"
"148"	"Bel01532"	"0.221324411337668"	"0.968122262432845"	"1.06551496681137"	"-0.072425294915838"	"0.626669141954778"
"149"	"Bel01536"	"0.257413997627521"	"1.13822169098732"	"1.25622981963437"	"-0.244874574232809"	"0.557335912289206"
"150"	"Bel01557"	"0.242409904581658"	"1.0511231063137"	"1.15688954687462"	"-0.139002926863547"	"0.592016343815659"
"151"	"Bel01559"	"0.218726065866735"	"0.95551152023896"	"1.05449970761587"	"-0.0683669765968205"	"0.629392596069718"
"152"	"Bel01561"	"0.237304224015187"	"1.03111729877414"	"1.13641248301973"	"-0.138131762412676"	"0.59826157015245"
"153"	"Bel01563"	"0.220643517043644"	"0.962659683440264"	"1.06278987593797"	"-0.0733912494832707"	"0.630012081614345"
"154"	"Bel01664"	"0.219818880708841"	"0.955013316167794"	"1.05299495531891"	"-0.0640704518384923"	"0.628901446796486"
